job_id,job_title,industry,location,salary_usd,skills_required,remote_option,company_size,posting_date,month,month_name
248,Data Scientist,Ai,London,213416,Python; PyTorch,Yes,Small,09-04-2025,4,April
249,Blockchain Developer,Blockchain,Berlin,214218,Rust; Ethereum,Yes,Large,15-12-2025,12,December
250,Sustainability Analyst,Green Tech,Dubai,55485,Climate Data Analysis; Energy Modeling,Yes,Small,31-08-2025,8,August
251,Smart Contract Engineer,Blockchain,Singapore,163716,Ethereum; Solidity,No,Medium,21-04-2025,4,April
252,Quantum Researcher,Quantum Computing,London,238275,Quantum Algorithms; Qiskit,Yes,Medium,22-07-2025,7,July
253,Sustainability Analyst,Green Tech,London,114598,Energy Modeling; Climate Data Analysis,No,Medium,04-11-2025,11,November
254,Renewable Energy Engineer,Green Tech,Singapore,223986,Climate Data Analysis; Energy Modeling,No,Small,16-12-2025,12,December
255,Blockchain Developer,Blockchain,London,158911,Ethereum; Solidity,No,Medium,29-08-2025,8,August
256,Quantum Software Developer,Quantum Computing,Berlin,123935,Quantum Algorithms; Qiskit,No,Small,11-07-2025,7,July
257,ML Researcher,Ai,London,162536,PyTorch; Python,Yes,Small,08-04-2025,4,April
258,Quantum Researcher,Quantum Computing,New York,161797,Qiskit; Linear Algebra,Yes,Large,08-10-2025,10,October
259,AI Engineer,Ai,Dubai,53672,PyTorch; TensorFlow,Yes,Small,05-04-2025,4,April
260,Quantum Software Developer,Quantum Computing,Berlin,206868,Linear Algebra; Qiskit,No,Large,08-02-2025,2,February
261,Quantum Researcher,Quantum Computing,New York,184640,Linear Algebra; Quantum Algorithms,No,Medium,04-05-2025,5,May
262,Blockchain Developer,Blockchain,New York,198679,Ethereum; Rust,No,Medium,13-01-2025,1,January
263,Blockchain Developer,Blockchain,Singapore,202663,Solidity; Rust,Yes,Medium,17-02-2025,2,February
264,Data Scientist,Ai,London,249271,Python; TensorFlow,No,Small,24-07-2025,7,July
265,Blockchain Developer,Blockchain,Berlin,234884,Solidity; Ethereum,Yes,Large,10-01-2025,1,January
266,Quantum Software Developer,Quantum Computing,Berlin,144434,Quantum Algorithms; Linear Algebra,No,Medium,27-12-2025,12,December
267,Blockchain Developer,Blockchain,New York,160471,Ethereum; Rust,No,Small,09-09-2025,9,September
268,ML Researcher,Ai,New York,192965,TensorFlow; PyTorch,Yes,Large,20-10-2025,10,October
269,Blockchain Developer,Blockchain,New York,129326,Solidity; Ethereum,No,Small,19-12-2025,12,December
270,Data Scientist,Ai,Tokyo,206457,Python; TensorFlow,No,Medium,24-11-2025,11,November
271,Renewable Energy Engineer,Green Tech,New York,195567,Climate Data Analysis; Energy Modeling,Yes,Small,03-01-2025,1,January
272,Sustainability Analyst,Green Tech,Dubai,62070,Energy Modeling; Climate Data Analysis,Yes,Medium,11-07-2025,7,July
273,Sustainability Analyst,Green Tech,Dubai,242766,Climate Data Analysis; Energy Modeling,Yes,Medium,18-08-2025,8,August
274,Smart Contract Engineer,Blockchain,Tokyo,165283,Rust; Ethereum,No,Medium,06-08-2025,8,August
275,Quantum Researcher,Quantum Computing,Dubai,50084,Quantum Algorithms; Qiskit,Yes,Large,21-10-2025,10,October
276,Blockchain Developer,Blockchain,New York,209737,Ethereum; Rust,No,Medium,28-03-2025,3,March
277,AI Engineer,Ai,Tokyo,113730,TensorFlow; Python,No,Medium,19-01-2025,1,January
278,Sustainability Analyst,Green Tech,Singapore,117569,Energy Modeling; Climate Data Analysis,Yes,Small,21-09-2025,9,September
279,Data Scientist,Ai,London,131320,Python; TensorFlow,No,Medium,08-05-2025,5,May
280,Quantum Researcher,Quantum Computing,Berlin,172788,Quantum Algorithms; Qiskit,Yes,Large,04-11-2025,11,November
281,Renewable Energy Engineer,Green Tech,London,186080,Energy Modeling; Climate Data Analysis,Yes,Medium,12-09-2025,9,September
282,Smart Contract Engineer,Blockchain,Berlin,165173,Ethereum; Solidity,Yes,Small,18-12-2025,12,December
283,Quantum Software Developer,Quantum Computing,New York,246553,Qiskit; Quantum Algorithms,Yes,Large,03-01-2025,1,January
284,ML Researcher,Ai,Tokyo,195597,PyTorch; Python,No,Large,04-05-2025,5,May
285,Data Scientist,Ai,Tokyo,59479,PyTorch; TensorFlow,Yes,Large,29-10-2025,10,October
286,Renewable Energy Engineer,Green Tech,Singapore,138239,Energy Modeling; Climate Data Analysis,Yes,Large,19-03-2025,3,March
287,AI Engineer,Ai,Singapore,173598,Python; TensorFlow,Yes,Large,07-06-2025,6,June
288,Sustainability Analyst,Green Tech,Berlin,62647,Energy Modeling; Climate Data Analysis,No,Large,18-10-2025,10,October
289,Quantum Researcher,Quantum Computing,New York,189982,Linear Algebra; Quantum Algorithms,Yes,Small,03-06-2025,6,June
290,Quantum Software Developer,Quantum Computing,Singapore,225747,Linear Algebra; Quantum Algorithms,No,Large,13-09-2025,9,September
291,ML Researcher,Ai,Tokyo,181809,Python; PyTorch,No,Large,18-09-2025,9,September
292,ML Researcher,Ai,New York,53761,Python; PyTorch,No,Medium,01-09-2025,9,September
293,Quantum Researcher,Quantum Computing,New York,91939,Qiskit; Linear Algebra,No,Medium,17-08-2025,8,August
294,Blockchain Developer,Blockchain,Dubai,219592,Rust; Solidity,Yes,Medium,16-08-2025,8,August
295,ML Researcher,Ai,Berlin,87456,PyTorch; Python,Yes,Medium,07-08-2025,8,August
296,Blockchain Developer,Blockchain,Tokyo,228842,Ethereum; Rust,No,Medium,04-10-2025,10,October
297,Sustainability Analyst,Green Tech,London,207440,Climate Data Analysis; Energy Modeling,Yes,Small,15-05-2025,5,May
298,Quantum Software Developer,Quantum Computing,New York,188712,Qiskit; Linear Algebra,Yes,Medium,17-01-2025,1,January
299,AI Engineer,Ai,Singapore,225177,TensorFlow; Python,Yes,Medium,21-04-2025,4,April
300,Renewable Energy Engineer,Green Tech,London,194766,Climate Data Analysis; Energy Modeling,No,Large,07-10-2025,10,October
301,Data Scientist,Ai,Berlin,179123,Python; PyTorch,Yes,Small,29-11-2025,11,November
302,Quantum Software Developer,Quantum Computing,New York,115891,Qiskit; Quantum Algorithms,Yes,Small,23-09-2025,9,September
303,Data Scientist,Ai,Dubai,228311,Python; TensorFlow,Yes,Small,08-01-2025,1,January
304,Data Scientist,Ai,London,147285,Python; TensorFlow,Yes,Medium,02-07-2025,7,July
305,Renewable Energy Engineer,Green Tech,London,92209,Energy Modeling; Climate Data Analysis,No,Medium,19-02-2025,2,February
306,Smart Contract Engineer,Blockchain,Singapore,67089,Ethereum; Solidity,No,Medium,25-01-2025,1,January
307,Blockchain Developer,Blockchain,Singapore,108677,Rust; Ethereum,No,Small,07-11-2025,11,November
308,Blockchain Developer,Blockchain,Dubai,97793,Solidity; Rust,No,Large,18-04-2025,4,April
309,Sustainability Analyst,Green Tech,Tokyo,113976,Energy Modeling; Climate Data Analysis,Yes,Large,12-11-2025,11,November
310,Blockchain Developer,Blockchain,Dubai,182185,Ethereum; Solidity,Yes,Large,23-05-2025,5,May
311,Blockchain Developer,Blockchain,Singapore,56237,Rust; Solidity,No,Small,31-08-2025,8,August
312,Blockchain Developer,Blockchain,New York,154178,Rust; Ethereum,Yes,Large,07-11-2025,11,November
313,Smart Contract Engineer,Blockchain,New York,213007,Ethereum; Rust,Yes,Large,14-07-2025,7,July
314,Sustainability Analyst,Green Tech,Tokyo,160512,Energy Modeling; Climate Data Analysis,No,Large,13-06-2025,6,June
315,Smart Contract Engineer,Blockchain,Singapore,51571,Rust; Ethereum,No,Large,07-03-2025,3,March
316,Quantum Researcher,Quantum Computing,London,83203,Quantum Algorithms; Qiskit,No,Medium,28-12-2025,12,December
317,AI Engineer,Ai,Tokyo,94561,Python; PyTorch,Yes,Medium,13-07-2025,7,July
318,Renewable Energy Engineer,Green Tech,Berlin,189091,Energy Modeling; Climate Data Analysis,No,Small,06-02-2025,2,February
319,ML Researcher,Ai,New York,101878,PyTorch; TensorFlow,Yes,Medium,30-08-2025,8,August
320,Sustainability Analyst,Green Tech,New York,102711,Climate Data Analysis; Energy Modeling,No,Large,08-08-2025,8,August
321,Smart Contract Engineer,Blockchain,New York,210938,Solidity; Ethereum,Yes,Medium,30-03-2025,3,March
322,Quantum Researcher,Quantum Computing,Dubai,125946,Quantum Algorithms; Linear Algebra,Yes,Large,14-05-2025,5,May
323,Smart Contract Engineer,Blockchain,Singapore,239176,Rust; Ethereum,No,Medium,12-03-2025,3,March
324,Quantum Researcher,Quantum Computing,Singapore,116494,Qiskit; Quantum Algorithms,No,Large,07-04-2025,4,April
325,Smart Contract Engineer,Blockchain,Singapore,165464,Solidity; Rust,No,Large,04-09-2025,9,September
326,Blockchain Developer,Blockchain,Berlin,140214,Solidity; Rust,No,Large,05-11-2025,11,November
327,Sustainability Analyst,Green Tech,London,236285,Energy Modeling; Climate Data Analysis,Yes,Small,13-04-2025,4,April
328,Sustainability Analyst,Green Tech,Berlin,57998,Energy Modeling; Climate Data Analysis,No,Medium,27-08-2025,8,August
329,Quantum Researcher,Quantum Computing,London,67782,Linear Algebra; Quantum Algorithms,Yes,Large,20-12-2025,12,December
330,Sustainability Analyst,Green Tech,London,112010,Climate Data Analysis; Energy Modeling,Yes,Large,20-08-2025,8,August
331,AI Engineer,Ai,Berlin,102852,PyTorch; TensorFlow,Yes,Small,24-06-2025,6,June
332,Sustainability Analyst,Green Tech,Berlin,141362,Climate Data Analysis; Energy Modeling,Yes,Small,14-02-2025,2,February
333,Quantum Software Developer,Quantum Computing,Berlin,103504,Quantum Algorithms; Qiskit,Yes,Small,28-08-2025,8,August
334,Quantum Software Developer,Quantum Computing,London,219566,Quantum Algorithms; Qiskit,Yes,Small,12-05-2025,5,May
335,Quantum Software Developer,Quantum Computing,Dubai,91002,Quantum Algorithms; Linear Algebra,No,Large,24-02-2025,2,February
336,Renewable Energy Engineer,Green Tech,Dubai,84036,Climate Data Analysis; Energy Modeling,Yes,Large,04-04-2025,4,April
337,Blockchain Developer,Blockchain,Dubai,128405,Ethereum; Rust,Yes,Small,19-07-2025,7,July
338,Smart Contract Engineer,Blockchain,Singapore,117662,Ethereum; Solidity,Yes,Medium,25-06-2025,6,June
339,Quantum Researcher,Quantum Computing,London,139155,Linear Algebra; Qiskit,No,Medium,11-06-2025,6,June
340,Quantum Researcher,Quantum Computing,London,197438,Qiskit; Quantum Algorithms,No,Medium,07-11-2025,11,November
341,Data Scientist,Ai,New York,58935,PyTorch; TensorFlow,Yes,Small,15-04-2025,4,April
342,Quantum Software Developer,Quantum Computing,London,95148,Linear Algebra; Qiskit,Yes,Medium,31-12-2025,12,December
343,Sustainability Analyst,Green Tech,London,242218,Energy Modeling; Climate Data Analysis,No,Medium,04-09-2025,9,September
344,Quantum Software Developer,Quantum Computing,London,178028,Quantum Algorithms; Qiskit,No,Medium,09-05-2025,5,May
345,Quantum Software Developer,Quantum Computing,Tokyo,58887,Quantum Algorithms; Qiskit,Yes,Large,18-09-2025,9,September
346,Data Scientist,Ai,Dubai,169737,TensorFlow; PyTorch,No,Medium,20-08-2025,8,August
347,Renewable Energy Engineer,Green Tech,Singapore,115852,Climate Data Analysis; Energy Modeling,No,Medium,17-01-2025,1,January
348,Quantum Researcher,Quantum Computing,Singapore,56500,Qiskit; Quantum Algorithms,Yes,Medium,15-06-2025,6,June
349,Quantum Software Developer,Quantum Computing,New York,88932,Qiskit; Quantum Algorithms,No,Medium,10-06-2025,6,June
350,Blockchain Developer,Blockchain,Tokyo,117120,Rust; Ethereum,No,Large,05-08-2025,8,August
351,ML Researcher,Ai,Tokyo,147703,Python; PyTorch,No,Large,09-06-2025,6,June
352,AI Engineer,Ai,Singapore,244822,Python; PyTorch,No,Large,04-07-2025,7,July
353,Quantum Software Developer,Quantum Computing,London,219567,Qiskit; Quantum Algorithms,No,Large,22-04-2025,4,April
354,Blockchain Developer,Blockchain,London,114846,Rust; Ethereum,Yes,Small,27-09-2025,9,September
355,AI Engineer,Ai,New York,229931,TensorFlow; PyTorch,No,Small,25-10-2025,10,October
356,Sustainability Analyst,Green Tech,Dubai,158052,Energy Modeling; Climate Data Analysis,Yes,Large,02-03-2025,3,March
357,Data Scientist,Ai,Singapore,133015,Python; TensorFlow,Yes,Large,13-04-2025,4,April
358,AI Engineer,Ai,New York,146383,Python; TensorFlow,Yes,Small,12-08-2025,8,August
359,Quantum Researcher,Quantum Computing,Tokyo,129813,Linear Algebra; Quantum Algorithms,Yes,Medium,31-10-2025,10,October
360,Data Scientist,Ai,Dubai,84857,TensorFlow; Python,No,Medium,18-10-2025,10,October
361,Data Scientist,Ai,Dubai,170799,Python; PyTorch,Yes,Large,02-05-2025,5,May
362,Blockchain Developer,Blockchain,Berlin,78647,Ethereum; Rust,No,Large,01-05-2025,5,May
363,Data Scientist,Ai,New York,189001,PyTorch; TensorFlow,No,Large,20-04-2025,4,April
364,Quantum Software Developer,Quantum Computing,Dubai,209482,Quantum Algorithms; Qiskit,No,Medium,26-08-2025,8,August
365,ML Researcher,Ai,New York,201369,TensorFlow; PyTorch,Yes,Large,28-05-2025,5,May
366,Blockchain Developer,Blockchain,Singapore,216423,Rust; Ethereum,No,Large,01-02-2025,2,February
367,Blockchain Developer,Blockchain,New York,156003,Ethereum; Rust,Yes,Small,15-12-2025,12,December
368,AI Engineer,Ai,Tokyo,163778,Python; TensorFlow,Yes,Large,22-01-2025,1,January
369,Quantum Researcher,Quantum Computing,Tokyo,134471,Quantum Algorithms; Linear Algebra,Yes,Large,21-04-2025,4,April
370,Quantum Researcher,Quantum Computing,New York,218932,Linear Algebra; Quantum Algorithms,Yes,Medium,19-11-2025,11,November
371,Renewable Energy Engineer,Green Tech,Berlin,226106,Climate Data Analysis; Energy Modeling,Yes,Small,13-01-2025,1,January
372,Sustainability Analyst,Green Tech,New York,104430,Energy Modeling; Climate Data Analysis,No,Large,01-12-2025,12,December
373,AI Engineer,Ai,Singapore,127659,PyTorch; TensorFlow,No,Medium,26-08-2025,8,August
374,Quantum Researcher,Quantum Computing,Tokyo,74999,Quantum Algorithms; Qiskit,No,Medium,24-01-2025,1,January
375,Sustainability Analyst,Green Tech,Dubai,191767,Climate Data Analysis; Energy Modeling,No,Small,15-08-2025,8,August
376,Data Scientist,Ai,Dubai,190849,PyTorch; Python,Yes,Large,09-01-2025,1,January
377,Quantum Software Developer,Quantum Computing,Tokyo,199256,Linear Algebra; Quantum Algorithms,No,Medium,13-06-2025,6,June
378,Quantum Researcher,Quantum Computing,Tokyo,79818,Quantum Algorithms; Linear Algebra,Yes,Small,31-10-2025,10,October
379,Sustainability Analyst,Green Tech,Berlin,114333,Energy Modeling; Climate Data Analysis,Yes,Medium,23-08-2025,8,August
380,Quantum Software Developer,Quantum Computing,London,238053,Quantum Algorithms; Qiskit,No,Medium,15-03-2025,3,March
381,Quantum Software Developer,Quantum Computing,Singapore,243235,Qiskit; Linear Algebra,No,Medium,04-03-2025,3,March
382,Renewable Energy Engineer,Green Tech,Singapore,242951,Climate Data Analysis; Energy Modeling,No,Large,17-10-2025,10,October
383,Data Scientist,Ai,Berlin,228292,Python; TensorFlow,No,Medium,23-07-2025,7,July
384,Renewable Energy Engineer,Green Tech,Singapore,190602,Energy Modeling; Climate Data Analysis,No,Small,25-10-2025,10,October
385,Renewable Energy Engineer,Green Tech,Tokyo,146899,Climate Data Analysis; Energy Modeling,Yes,Large,04-03-2025,3,March
386,AI Engineer,Ai,Tokyo,155438,PyTorch; Python,No,Medium,29-08-2025,8,August
387,Quantum Researcher,Quantum Computing,New York,78889,Linear Algebra; Qiskit,No,Medium,11-07-2025,7,July
388,Blockchain Developer,Blockchain,New York,232862,Solidity; Ethereum,Yes,Small,14-11-2025,11,November
389,Data Scientist,Ai,Singapore,97650,Python; TensorFlow,No,Small,01-05-2025,5,May
390,Blockchain Developer,Blockchain,Singapore,186341,Solidity; Rust,No,Small,08-04-2025,4,April
391,Smart Contract Engineer,Blockchain,New York,234768,Solidity; Rust,No,Large,30-04-2025,4,April
392,Sustainability Analyst,Green Tech,Dubai,168471,Climate Data Analysis; Energy Modeling,Yes,Medium,15-06-2025,6,June
393,Blockchain Developer,Blockchain,Dubai,246192,Solidity; Rust,Yes,Medium,08-09-2025,9,September
394,Blockchain Developer,Blockchain,Berlin,194330,Solidity; Rust,Yes,Medium,18-05-2025,5,May
395,Sustainability Analyst,Green Tech,Singapore,63690,Climate Data Analysis; Energy Modeling,Yes,Medium,13-02-2025,2,February
396,Data Scientist,Ai,Berlin,147252,TensorFlow; PyTorch,No,Large,24-12-2025,12,December
397,Renewable Energy Engineer,Green Tech,Berlin,90550,Energy Modeling; Climate Data Analysis,Yes,Medium,11-02-2025,2,February
398,Blockchain Developer,Blockchain,Singapore,242091,Rust; Solidity,No,Medium,16-08-2025,8,August
399,Quantum Software Developer,Quantum Computing,Tokyo,180192,Linear Algebra; Qiskit,Yes,Medium,08-11-2025,11,November
400,Sustainability Analyst,Green Tech,Dubai,78876,Climate Data Analysis; Energy Modeling,Yes,Medium,12-09-2025,9,September
401,Renewable Energy Engineer,Green Tech,Dubai,83922,Climate Data Analysis; Energy Modeling,Yes,Small,17-06-2025,6,June
402,Smart Contract Engineer,Blockchain,London,51792,Ethereum; Rust,No,Small,09-06-2025,6,June
403,Smart Contract Engineer,Blockchain,London,140669,Rust; Ethereum,No,Medium,12-12-2025,12,December
404,Smart Contract Engineer,Blockchain,Singapore,168955,Ethereum; Rust,Yes,Medium,08-08-2025,8,August
405,ML Researcher,Ai,Tokyo,133229,Python; TensorFlow,Yes,Large,08-10-2025,10,October
406,Quantum Researcher,Quantum Computing,London,90504,Qiskit; Quantum Algorithms,No,Small,28-09-2025,9,September
407,Smart Contract Engineer,Blockchain,Singapore,166676,Rust; Ethereum,Yes,Medium,11-03-2025,3,March
408,ML Researcher,Ai,Berlin,195441,PyTorch; TensorFlow,No,Large,15-11-2025,11,November
409,Renewable Energy Engineer,Green Tech,Berlin,182652,Climate Data Analysis; Energy Modeling,Yes,Small,24-05-2025,5,May
410,Smart Contract Engineer,Blockchain,New York,174787,Ethereum; Rust,No,Small,24-07-2025,7,July
411,Renewable Energy Engineer,Green Tech,London,139296,Energy Modeling; Climate Data Analysis,Yes,Small,11-04-2025,4,April
412,Renewable Energy Engineer,Green Tech,Dubai,72499,Climate Data Analysis; Energy Modeling,No,Medium,24-03-2025,3,March
413,Smart Contract Engineer,Blockchain,Tokyo,106868,Ethereum; Solidity,Yes,Small,06-03-2025,3,March
414,Renewable Energy Engineer,Green Tech,Singapore,184537,Climate Data Analysis; Energy Modeling,No,Medium,20-01-2025,1,January
415,Smart Contract Engineer,Blockchain,Dubai,81596,Ethereum; Solidity,No,Medium,12-10-2025,10,October
416,Sustainability Analyst,Green Tech,London,58940,Energy Modeling; Climate Data Analysis,No,Large,12-11-2025,11,November
417,Blockchain Developer,Blockchain,New York,133736,Solidity; Rust,Yes,Small,20-05-2025,5,May
418,Sustainability Analyst,Green Tech,Tokyo,191872,Climate Data Analysis; Energy Modeling,No,Medium,06-08-2025,8,August
419,ML Researcher,Ai,New York,223206,PyTorch; Python,Yes,Small,20-06-2025,6,June
420,Smart Contract Engineer,Blockchain,Berlin,160670,Ethereum; Rust,No,Small,08-10-2025,10,October
